filename,zero_crossing_mean,zero_crossing_var,spectral_cent_mean,spectral_cent_var,spectral_rolloff_mean,spectral_rolloff_var,spectral_flatness_mean,spectral_flatness_var,chroma_mean,chroma_var,bandwidth_mean,bandwidth_var,tempo_mean,tempo_var
All The Things She Said_7,0.13657203904437354,0.0010443019147302007,2709.583089780197,206502.46369588305,5531.185424521462,1464781.3070244784,0.038718548,0.0006447746,0.437148,0.072257504,2637.128521499226,106667.854284101,89.10290948275862,0.0
All The Things She Said_8,0.1422286243837007,0.001590064220646759,2850.447648213836,313577.7800731731,5949.534093586862,1687375.7340860937,0.042756993,0.0009359723,0.44230086,0.075337544,2727.2773025871625,138202.54714648862,89.10290948275862,0.0
All The Things She Said_9,0.14252997661687936,0.0016389176957096873,3038.086511844967,236053.36199690113,6543.845503734049,864838.5453219336,0.05189677,0.0010927354,0.45516133,0.072428055,2873.014482394268,71783.58609756605,89.10290948275862,0.0
All The Things She Said_10,0.1340354689312645,0.0020847053598191828,3010.882372871226,428354.6910176916,6502.015632930322,1211551.2992945479,0.045192294,0.0010783505,0.3974914,0.080466956,2873.4787970009043,76763.96856015791,117.45383522727273,0.0
All The Things She Said_11,0.12185562735643851,0.002791169171850269,2769.065271255814,701524.3044187973,5889.218642374202,2494928.7269536573,0.029269123,0.00080676697,0.33391657,0.08601401,2747.3031704863033,162051.60240481916,123.046875,0.0
All The Things She Said_12,0.12350570076856149,0.002013486074214482,2605.3644616694587,435408.375682667,5450.698208200406,1937699.038461797,0.027659519,0.00065603736,0.36108673,0.08217211,2628.3319255861143,129659.55808572167,89.10290948275862,0.0
All The Things She Said_13,0.13282326257975638,0.0010947629584531764,2716.9210036772392,246716.55715540345,5647.419756471143,1511685.8855874727,0.038864683,0.00076871604,0.42681006,0.07333766,2676.448942370877,94978.64307598163,89.10290948275862,0.0
All The Things She Said_14,0.1348619217662413,0.0010383517651762224,2771.1918916669792,199289.08422356396,5752.400366834034,1444789.1651500321,0.04295252,0.0007409052,0.4575451,0.06901613,2704.2368378055858,89967.90190743611,89.10290948275862,0.0
All The Things She Said_15,0.13521538754350348,0.0014911302656504667,2783.0170591301103,242054.7370773177,5844.928190934962,1608315.4610451506,0.04388618,0.0009191252,0.4550507,0.069888815,2718.921071015628,99911.00180876892,89.10290948275862,0.0
All The Things She Said_16,0.12332160400957076,0.004189808827035491,2677.804502094857,645333.3723054616,5554.617146715487,2778256.4518263135,0.032903478,0.0012404034,0.35160363,0.09256213,2650.8442938883277,158964.766828433,89.10290948275862,0.0
All The Things She Said_17,0.13545443010440836,0.006972219612595583,2761.936015654789,871390.1259244992,5764.8281725819315,3126429.3255849336,0.03288118,0.0019993968,0.33676612,0.09783736,2703.138180888531,182463.4805179862,89.10290948275862,0.0
All The Things She Said_18,0.14670302530452436,0.003821618360823673,2869.092972726449,455448.4857492524,6023.064236740502,1962482.5034597032,0.044341166,0.0015952153,0.43353924,0.07895018,2771.9085574704854,121233.27224513616,89.10290948275862,0.0
All The Things She Said_19,0.13657203904437354,0.0008867199569772914,2768.1621103793427,193651.8368917071,5667.129382069315,1473057.5141049267,0.043220557,0.0006987704,0.44020808,0.06896825,2675.591007416208,95600.82929421528,89.10290948275862,0.0
All The Things She Said_20,0.112557891350058,0.0024771599656236254,2205.8387805889793,915575.1376880814,4406.799996148129,4884709.961730222,0.02856494,0.0009537901,0.38500807,0.079488754,2198.7797584763566,658774.0666763474,89.10290948275862,0.0
Animals — Martin Garrix_1,0.1944100058343057,0.011790339081553533,3277.745658982526,1127680.3873383412,7038.0658820740955,3824053.225987214,0.034478083,0.0014084056,0.437636,0.0986792,3037.586516080536,239254.63857064833,129.19921875,0.0
Animals — Martin Garrix_2,0.10734653694170533,0.0018426914168395273,2472.5928656244755,585361.6349951298,5568.131604825261,4489863.491259174,0.019811586,0.00089609856,0.3674775,0.09892207,2694.8448607606474,336018.7998713306,129.19921875,0.0
Animals — Martin Garrix_3,0.05292300337151972,0.0018858645074242163,1767.7966050476666,572042.8475338541,3878.724419047274,5199857.980945791,0.011380503,0.00053444295,0.446127,0.09618226,2414.937176097796,305057.1536380072,129.19921875,0.0
Animals — Martin Garrix_4,0.01888209650522042,0.0002054616170124566,1421.320096650903,403973.82661024074,3144.7969157845127,4518584.865833608,0.0058431183,0.00024290397,0.5579041,0.07663061,2383.412539985876,248269.0319445764,129.19921875,0.0
Animals — Martin Garrix_5,0.030989432279582365,0.0005694222628273567,1927.9725139210138,539559.4008322797,4800.617800400594,4932755.415979476,0.008101258,0.00025801008,0.5576926,0.0749322,2719.683449890204,231459.47856352394,129.19921875,0.0
Animals — Martin Garrix_6,0.04998651845272622,0.0011530230777935832,2152.6597906034867,432129.97250432783,5014.401039778495,3440041.7922735615,0.010188986,0.00023404484,0.5259191,0.0842736,2554.207585618452,326555.88426910475,129.19921875,0.0
Animals — Martin Garrix_7,0.05589857344837587,0.000933196086820809,1878.67392199611,370103.76580437797,3759.742230550319,2141173.3980718846,0.009498339,0.00017844285,0.39504063,0.10239391,2189.3268137505834,158861.88005707925,129.19921875,0.0
Animals — Martin Garrix_8,0.07556860408207657,0.001466812278094673,2372.0370431901893,628028.2790113599,5062.251214472158,3964316.318547365,0.02275449,0.0008699461,0.33922178,0.091995776,2567.858918062412,254953.6290607864,129.19921875,0.0
Animals — Martin Garrix_9,0.09463989541038283,0.0018327794449477272,2996.3028843645525,270661.3003808497,6647.88934481946,1481517.3215154912,0.03667796,0.001079063,0.39989913,0.08938274,2927.142460722068,130069.96504505642,129.19921875,0.0
Animals — Martin Garrix_10,0.11518905887470998,0.0021708881704010797,3249.726320955784,310936.86671978974,7056.408181599841,865778.2888212808,0.049639508,0.0009717871,0.39312583,0.09157673,3025.286042882297,64422.01141611198,129.19921875,0.0
Animals — Martin Garrix_11,0.1001803581786543,0.0061176473943544704,2634.8147326862004,1748725.9221423846,5453.108827807787,7609940.54286411,0.04425214,0.0018602102,0.44517726,0.093196705,2544.648906502637,642812.9754073245,129.19921875,0.0
Animals — Martin Garrix_12,0.05313202399941996,0.005274807577516011,1842.1935862581286,1340679.625952906,3859.6767770718534,6362073.487945605,0.02058334,0.0016034202,0.51941705,0.0852467,2119.7316319134716,611804.0326322604,129.19921875,0.0
Animals — Martin Garrix_13,0.03670379567865429,0.0013565810460949488,2000.1362508942548,499307.1491423265,4913.72956809201,3807176.0704839225,0.010789239,0.00039453412,0.5495342,0.0797739,2533.011370096346,410220.3634088438,129.19921875,0.0
Animals — Martin Garrix_14,0.043470626087587005,0.0017351510441183057,2028.7425508100368,429780.81183561194,4858.460180720707,3490127.9345913823,0.009100228,0.00024534125,0.5647087,0.07957258,2485.024423370797,380723.4271220023,129.19921875,0.0
Animals — Martin Garrix_15,0.10381187916908352,0.004423410787652783,2640.9065099608947,1077920.124840319,5552.306449164371,5677807.59927764,0.0374785,0.0014963269,0.44468156,0.09371778,2545.2299603420097,493874.51790624444,129.19921875,0.0
Animals — Martin Garrix_16,0.14329978429524362,0.0028596115447546925,3325.1225503390087,297844.05210015445,7070.5471525612675,1773634.0927682235,0.060519356,0.0014598247,0.3842428,0.089480415,2958.265814887283,195628.0111014045,129.19921875,0.0
Animals — Martin Garrix_17,0.11649756199245939,0.003492492250521597,3217.8323614363408,160929.99634537284,7021.82265987529,785528.4707398,0.049191613,0.0015500638,0.4045361,0.091224454,2980.1919390950407,98497.37859789371,129.19921875,0.0
Animals — Martin Garrix_18,0.10368839272766821,0.00196009530887432,3143.663982775684,238308.97027125146,6900.729617939748,708659.1046022634,0.043486852,0.000967243,0.4020998,0.08968936,2983.9552622881465,56698.86500739273,129.19921875,0.0
Animals — Martin Garrix_19,0.1067721550536543,0.005623229078644035,2799.829246584246,1494730.2349850931,5861.839998957729,6330052.445035817,0.046304524,0.0017405392,0.43066174,0.08978851,2660.2792803145353,544925.9107247465,129.19921875,0.0
Animals — Martin Garrix_20,0.07124091411687936,0.007085711833863542,2038.1987357298324,1874496.7280395953,4134.150175373405,8133505.0010905275,0.030132882,0.0019895912,0.49785325,0.089164175,2150.2310969744804,739939.1524356849,129.19921875,0.0
Animals — Martin Garrix_21,0.0356467970562645,0.001411104418406773,1907.9905779890412,659125.8084706872,4555.171759443881,4666062.530688929,0.010824101,0.00037642132,0.5470571,0.08083873,2392.793998314045,525751.0032598448,129.19921875,0.0
Animals — Martin Garrix_22,0.04498645047853828,0.002302220394172656,2333.4582559828145,254346.6522881276,5949.634015643126,1292564.831385705,0.013841122,0.00053421844,0.55487967,0.0774032,2871.424738003778,90709.21287183154,129.19921875,0.0
Animals — Martin Garrix_23,0.0569363127175174,0.0030130012110799373,2581.849963267204,285906.01878867525,6422.652539742242,1187143.4856740972,0.019222228,0.0007567436,0.55297,0.07919951,2971.8910859949324,88517.56007958436,129.19921875,0.0
Animals — Martin Garrix_24,0.04005832185324826,0.0013645543462806162,2291.311803391501,433104.0673331188,5942.55203990538,2244843.291960405,0.012491501,0.00048063567,0.56875014,0.072135024,2897.816191179937,130074.59202235212,129.19921875,0.0
Animals — Martin Garrix_25,0.031567779328596286,0.000611448480035079,1911.9123506209753,329911.16025046696,5001.24879912268,2637713.8908600826,0.007016293,0.00018092101,0.5655897,0.0718546,2680.3449204765657,169565.9910278821,129.19921875,0.0
Animals — Martin Garrix_26,0.030583286506670533,0.000565609602748707,1831.6165226830494,349445.281647506,4570.921973562573,3766026.6292578415,0.0069515775,0.0002240745,0.55823994,0.07751159,2633.9196373543405,214878.47481532043,129.19921875,0.0
Animals — Martin Garrix_27,0.024333626377610208,0.000154008613077679,1762.6074855949578,299899.30916217744,4421.938187672201,4109681.2671234873,0.0055083754,0.00016966759,0.5695479,0.07795232,2654.1492522326926,208568.82275561328,129.19921875,0.0
Animals — Martin Garrix_28,0.05330535817865429,0.002611824440420011,2009.6903620298597,485274.1982698074,4665.910378299014,3719514.4568606187,0.013505871,0.00068899797,0.50272906,0.09106849,2567.9622661611215,243181.89821644974,129.19921875,0.0
Animals — Martin Garrix_29,0.09988523691270301,0.0028309091509215395,2167.90297380606,431912.1631575827,4251.770925853756,2818535.4186323513,0.020783368,0.001038882,0.43711954,0.09386098,2181.090781652708,316603.7830583773,129.19921875,0.0
Another One Bites The Dust — Queen_1,0.07729094749273256,0.005964787545044271,2145.308833961404,1959639.710155886,4492.727561773256,8376959.995434329,0.028079417,0.0030173764,0.5245574,0.07800974,2365.459382935401,733702.2536254887,107.666015625,0.0
Another One Bites The Dust — Queen_2,0.0990695466574826,0.012257784921241046,2265.0854656431416,1826599.3510483152,4665.885397784948,6405699.752813825,0.02820482,0.0027846063,0.4735219,0.08499443,2405.4628166607677,527605.1250856256,112.34714673913044,0.0
Another One Bites The Dust — Queen_3,0.13438610245069604,0.015425777555435477,2639.7308443008537,1628720.083581237,5291.0102720327,4503596.224375197,0.035812583,0.002606632,0.46748614,0.08446626,2540.005614813872,296413.32223442016,112.34714673913044,0.0
Another One Bites The Dust — Queen_4,0.12374700913573086,0.009923552064734786,2605.3752649955127,1348662.7811226903,5293.408401383048,4356726.60554295,0.03801457,0.0027409706,0.49041885,0.08311804,2570.8158264819276,265766.1489462558,112.34714673913044,0.0
Another One Bites The Dust — Queen_5,0.10224677349187936,0.006932653882478468,2355.1443658009775,1428880.2067794679,4893.083173216357,5513572.0551494025,0.034263816,0.0030551886,0.50171787,0.081520684,2481.0556557205337,406477.6771324809,112.34714673913044,0.0
Another One Bites The Dust — Queen_6,0.10162480967227379,0.004814206022363536,2199.6025833608523,1144795.432916201,4459.758685968315,4883461.028439378,0.025122246,0.0018951738,0.46859705,0.08228148,2296.304261290667,463006.9478096528,112.34714673913044,0.0
Another One Bites The Dust — Queen_7,0.119145156612529,0.003034174006874229,2230.406139716924,638587.9017872857,4325.500913119925,3179447.2461850615,0.018129224,0.0006452832,0.41602543,0.08546966,2186.7720601332153,351777.47871829115,112.34714673913044,0.0
Another One Bites The Dust — Queen_8,0.14353542814675174,0.009937931008497334,2561.9263852015115,1093303.5257249845,4964.852190128336,3678535.051509689,0.031532656,0.0020799474,0.43357703,0.086274244,2347.097354548259,307978.9812507088,112.34714673913044,0.0
Another One Bites The Dust — Queen_9,0.13545159784657773,0.010168827243729691,2559.4854780722567,1141945.9994355435,5049.21138612964,3696798.568279158,0.034762338,0.002295398,0.43381798,0.087993756,2408.321752719221,281089.38383524574,112.34714673913044,0.0
Another One Bites The Dust — Queen_10,0.11404709251740139,0.0044078261176607545,2554.121328822596,909932.34771797,5217.742424276755,3509057.2193285837,0.03516038,0.0028113348,0.509008,0.088778,2495.529954997519,305391.4409992844,112.34714673913044,0.0
Another One Bites The Dust — Queen_11,0.09793437771896751,0.00536375237276435,2354.642517304126,1258851.1431124487,4823.27512665857,5149905.320927255,0.032681737,0.0028395003,0.590808,0.0672447,2394.3055383801557,462112.36623692815,112.34714673913044,0.0
Another One Bites The Dust — Queen_12,0.0831715170026102,0.002379239879984488,1847.5487782066427,755273.3066051842,3648.04186190364,4310863.5558417225,0.017635515,0.0007444623,0.55249536,0.07045519,2023.744499313342,516988.7231555603,112.34714673913044,0.0
Another One Bites The Dust — Queen_13,0.11179431463892112,0.0038732102839683542,2086.310632667271,738942.8811483614,3944.510602840415,3700992.209048724,0.02612614,0.0018560591,0.54174405,0.069683425,2017.9035182793132,478753.62529153365,107.666015625,0.0
Another One Bites The Dust — Queen_14,0.15485313043793503,0.005151975817211147,2611.8241364233454,645524.2627075549,4860.446131588965,2567164.350750287,0.04258398,0.0027393189,0.4766886,0.08724589,2234.309832217402,274259.14554488263,112.34714673913044,0.0
Another One Bites The Dust — Queen_15,0.1403270464762181,0.005874952149823319,2498.918609259816,786451.0831783924,4800.642780914661,2889453.558000839,0.034682542,0.0018191659,0.42440146,0.08925223,2285.2763066060656,237408.55929751645,107.666015625,0.0
Another One Bites The Dust — Queen_16,0.12934638286687936,0.0043504129203813715,2336.1160966723787,664057.2017603556,4486.512816533135,2747994.340160235,0.02202719,0.0009390345,0.43253836,0.08254627,2245.9102597206456,271654.82609499816,112.34714673913044,0.0
Another One Bites The Dust — Queen_17,0.14109685415458237,0.005587149668835695,2540.5620989286936,788871.9472840783,4905.111290739196,2914591.457177365,0.03317293,0.0020205288,0.45648244,0.07999528,2361.932551072871,234948.3802601373,112.34714673913044,0.0
Another One Bites The Dust — Queen_18,0.12680018307714616,0.0059431161872843695,2466.04748506518,949193.2110003136,4908.808406820983,3368654.543793277,0.03492668,0.0026104748,0.44746968,0.08482578,2376.7036191526204,254576.05881909817,112.34714673913044,0.0
Another One Bites The Dust — Queen_19,0.11982943010440836,0.0039375953004448,2282.659472321225,701888.1574411583,4502.250540394794,2632808.5917126583,0.024715316,0.0017426114,0.44091815,0.08464153,2256.7702009284217,262270.4742696257,112.34714673913044,0.0
Another One Bites The Dust — Queen_20,0.10240877863979118,0.003627798294824815,1969.691905179096,709395.437801306,3865.784512761021,3012008.4440352228,0.01759767,0.0008742912,0.45317814,0.08156075,2040.6312443541055,394346.5846262126,112.34714673913044,0.0
Apologize_1,0.028967915566314555,0.0018569503286858156,868.3135943297852,518967.65352779214,1803.7595936949824,2020871.2951355965,0.0024093431,0.0002369181,0.4722215,0.08161007,1245.8322793449797,297614.6887569382,117.45383522727273,0.0
Apologize_2,0.04467037050464037,0.0035116620804882697,1277.3110215650038,1039312.2945787171,2581.2864794808584,3740857.0219119783,0.006325234,0.00048904616,0.45562184,0.078504324,1648.0028389553497,421069.1423561071,117.45383522727273,0.0
Apologize_3,0.06185537811774942,0.0032052212770384324,1565.2002789990004,829350.2036916965,3155.22628040712,2846294.1824276336,0.0075890343,0.0005156667,0.39223844,0.08559049,1884.4922385042428,237389.60907769052,117.45383522727273,0.0
Apologize_4,0.09166829049448956,0.0054026101475187155,1962.592341123693,1029936.5511801087,3936.4543870540892,3184775.8941435963,0.011936545,0.0009976699,0.32190996,0.091355205,2045.6871334118593,242120.50046830665,117.45383522727273,0.0
Apologize_5,0.11481520084106729,0.006212418907252558,2591.902672872066,1191148.7368514177,5484.859061185833,4117693.939252716,0.024393221,0.0015417852,0.326606,0.090823665,2535.4096414318633,368808.26208131167,117.45383522727273,0.0
Apologize_6,0.10556164805684455,0.0040860869763190266,2799.5032893191383,966522.1744695468,6331.024014147694,3642239.5548925176,0.028233847,0.0013769143,0.37759486,0.09256516,2918.710997850254,245069.30779986095,117.45383522727273,0.0
Apologize_7,0.09825442285382831,0.0038197661051194523,2808.264685566419,1096530.4375240025,6404.928865012326,4080639.3988370746,0.02779685,0.0013826109,0.4483122,0.08726946,2980.4056701125373,267276.3028787535,117.45383522727273,0.0
Apologize_8,0.10335248694895592,0.003852881792599026,2782.1726192694337,960098.2492535064,6303.108289678799,3598255.014497119,0.030342266,0.0013486985,0.47109377,0.079341635,2928.5840789332683,258462.7630862956,117.45383522727273,0.0
Apologize_9,0.11141592499274942,0.0037837833729725983,2665.786449365855,690813.745960976,5982.021252129858,2894325.693438088,0.031580362,0.0014107197,0.42478812,0.084980495,2778.610517645541,212789.0305317226,117.45383522727273,0.0
Apologize_10,0.12107562354988399,0.003860077783863662,2724.7478835693014,668592.4727637093,5928.925169482309,2581140.371355227,0.033916246,0.0017989888,0.38725683,0.0871109,2714.704889577471,178367.45305143212,117.45383522727273,0.0
Apologize_11,0.12050973843532482,0.0037087292977080063,2825.4878205069535,722700.196155304,6175.969963339255,2538591.9374421267,0.032208744,0.0016565237,0.3504674,0.093380116,2788.5748129759654,182332.58809502344,117.45383522727273,0.0
Apologize_12,0.10522347647186775,0.003225831447610067,2749.6590857735096,790836.4444289017,6241.2690271081065,3081655.951633913,0.026585948,0.0012868207,0.34245792,0.095832705,2867.601726937381,219612.48748627346,117.45383522727273,0.0
Apologize_13,0.09458381670533643,0.002563252617606529,2621.8639621168804,945291.6184707962,5943.526279953959,4474349.89472272,0.023179345,0.0010594202,0.40907887,0.09039518,2805.256978912009,401605.66768968664,117.45383522727273,0.0
Apologize_14,0.11296630292923433,0.005920915585258413,2793.087098502013,1031063.8705398219,6114.517898736586,3745961.919234196,0.03194658,0.0017965961,0.40481853,0.090480395,2789.236160379657,336488.19555469835,117.45383522727273,0.0
Apologize_15,0.12538688641966358,0.006079257732053466,2897.014515773609,777243.3720624214,6324.579041518634,2240989.773019233,0.036574747,0.0019709496,0.34556082,0.090663254,2821.4781722058947,149080.97765983184,117.45383522727273,0.0
Apologize_16,0.12251780923723898,0.0035700803527917457,2775.7093535576278,590782.5460358089,6056.9877748423,2369788.443290966,0.031148162,0.0013955045,0.33614084,0.08733886,2746.2848137382007,159809.98259667837,117.45383522727273,0.0
Apologize_17,0.10358189983323667,0.003762772110800057,2343.429696576598,743515.8546254718,4957.995039017183,3900025.758802086,0.021880934,0.0011691964,0.31255904,0.08992443,2466.534073942085,254650.35334008414,117.45383522727273,0.0
Appletree_1,0.07780137835472578,0.006962482276177165,2519.359549250197,2188028.96028153,5268.172266992416,7430513.726166287,0.015684878,0.00086099,0.39635435,0.10659486,2712.9633010187586,372442.61477307725,95.703125,0.0
Appletree_2,0.06964352070040604,0.006634372831717396,2318.7905842017517,2006439.2863029768,4938.585179587804,7068105.9330669,0.014941287,0.0008819871,0.41830522,0.10338208,2626.7639308413845,385701.3055410207,95.703125,0.0
Appletree_3,0.061437903313515084,0.005883236923993298,1950.5005906121153,1442149.318344207,4214.487508610064,6131599.171988828,0.015439029,0.0015316952,0.42862126,0.10138442,2403.672012152201,391703.83409629134,95.703125,0.0
Appletree_4,0.053083875616299306,0.003530293596711688,1828.888956403515,1125910.1310383298,4007.8486962550755,5507297.358687985,0.012377704,0.0011134286,0.41884306,0.09999567,2338.6075527230487,381317.1560998083,95.703125,0.0
Appletree_5,0.05343734139356149,0.0026187361152733694,1917.3342707010895,1071613.8960495936,4173.5819168267835,5002922.549317454,0.010335367,0.00049828156,0.4056909,0.099370584,2393.8012733735654,340490.5231350414,95.703125,0.0
Appletree_6,0.06612415712006961,0.00328268481859292,2014.0591978113323,989414.9521514813,4268.932539017183,4106370.1029796307,0.010160604,0.000422094,0.4104262,0.09842707,2370.9155646944528,280065.877550484,95.703125,0.0
Appletree_7,0.06993864196635731,0.0027100361316146227,2051.262679075463,781725.571000638,4381.744540539806,3428697.161579312,0.009796871,0.0003073502,0.42008507,0.09634159,2392.271892535618,250258.82257503917,95.703125,0.0
Appletree_8,0.06360061539298144,0.0029839449749714435,1963.231807998408,930156.9611476063,4251.346257114632,4473733.327623481,0.011646119,0.00068435684,0.42832687,0.096572205,2370.160948725147,323139.76469436724,95.703125,0.0
Appletree_9,0.06315141930104408,0.003219794169728601,1939.769797642398,1026357.8958925083,4235.808377365502,4895727.735050506,0.011078633,0.0006496867,0.41861182,0.097707435,2358.002883183976,362160.64074632444,95.703125,0.0
Appletree_10,0.058584686774941996,0.0025345210694426566,2006.572571616334,1053279.3838366088,4451.902314294519,4985674.612377135,0.010040893,0.00039698006,0.4001654,0.10037282,2464.630287615028,348342.21091711806,95.703125,0.0
Appletree_11,0.05424736713312065,0.0027252047405800154,2021.5080769517135,1131253.5532708033,4421.800794844838,5266080.747753354,0.011425142,0.000576652,0.4020478,0.09921235,2510.390262176599,309200.98171760037,95.703125,0.0
Appletree_12,0.061064045279872387,0.0030324204567133153,1989.442382068299,984751.1792524072,4296.923205028277,4467018.95346044,0.011019112,0.00051055686,0.4105473,0.09755469,2420.9527704975085,288401.82208437147,95.703125,0.0
Appletree_13,0.06294183222157773,0.0024818981881860685,1938.3947620720003,845890.7685147205,4203.720907047564,4098734.3274719063,0.009947998,0.0003568731,0.4131466,0.09777729,2353.7621074594153,311685.57979835663,95.703125,0.0
Appletree_14,0.0571781875362529,0.002320525878338012,1831.8184718774103,1123199.4868429734,3957.2506650141386,5347962.703558838,0.009557918,0.00044569498,0.407947,0.099810846,2271.517686863194,432895.33850873966,95.703125,0.0
Appletree_15,0.05673069079901392,0.002650171220079579,1750.4862078839215,1348540.9966135516,3698.9896203415024,5978536.711444524,0.009038609,0.0005159256,0.4112207,0.1003941,2165.450265933746,503434.47056641354,95.703125,0.0
Appletree_16,0.054701094837587005,0.0026218601644416814,1852.4147663599783,1254231.2770273925,4020.2515214889067,6158915.93888955,0.009692623,0.0004902303,0.41233397,0.10003608,2336.0960507529885,490609.2932723846,95.703125,0.0
Appletree_17,0.05522619543938515,0.003360856661084321,2020.2805632577351,1201455.2240095634,4463.518253335267,6076335.956868003,0.011648276,0.0005987231,0.4009962,0.100005664,2555.6461482237605,357952.5577608817,95.703125,0.0
Appletree_18,0.062210543249709975,0.0032800715582016813,2016.1843610329242,1011412.0296617377,4383.193410355641,4812431.273893605,0.011140453,0.0005669572,0.41119912,0.10016296,2458.0389076506,310404.7157191564,95.703125,0.0
Appletree_19,0.06261385676479118,0.002076843258148138,1913.4901854733314,793935.2785562446,4133.038542497462,3811140.653587348,0.009220405,0.0003113423,0.4231051,0.09910042,2295.3882563616767,303395.8997938071,95.703125,0.0
Appletree_20,0.06166844910092807,0.0027673432478931754,1894.6017761640544,1073467.7614695567,4008.348306536398,4893456.814118677,0.0106254965,0.00045927305,0.4252261,0.09734258,2261.4403065113206,401923.6119467968,95.703125,0.0
Appletree_21,0.06261952128045244,0.0031909116602021744,1931.230257731028,1186861.59735046,4113.216504585992,5066395.00774778,0.012773578,0.00062152237,0.42582205,0.097392574,2309.142838521901,389960.3065194286,95.703125,0.0
Appletree_22,0.06263991353683294,0.0029515529242850544,1906.5819771853705,1026382.8587736533,4092.9697979353973,4536711.26301176,0.011458054,0.0005350251,0.426144,0.098906204,2335.0437583603098,319324.2500668808,95.703125,0.0
Appletree_23,0.06179760005800464,0.0029508730765836436,1868.5155540829692,1057650.4234440867,3977.7471768053942,4794461.435499287,0.0101661235,0.0004858676,0.43246397,0.095946305,2286.147736704406,361942.411646565,95.703125,0.0
Appletree_24,0.07166801859773782,0.004062666911731192,1971.1341209884845,1059883.133419395,4170.2844889700555,4346878.838070507,0.012545885,0.0007671131,0.43387815,0.096096516,2292.930468606207,327530.2716058302,95.703125,0.0
Appletree_25,0.07905851218097448,0.005007243017946746,1997.8057672234213,1105844.7458550264,4195.052668666618,4298598.885895723,0.013670717,0.0008411377,0.4324964,0.09553003,2270.973275541865,320389.2832078274,95.703125,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_1",0.09001378676470588,0.001965222897909092,1813.157754762242,905680.0558055347,3530.1153205422793,4080662.6126892627,0.009272685,0.00034035984,0.33779573,0.08429495,1765.2872521789411,734299.8448849841,92.28515625,0.0
