filename,zero_crossing_mean,zero_crossing_var,spectral_cent_mean,spectral_cent_var,spectral_rolloff_mean,spectral_rolloff_var,spectral_flatness_mean,spectral_flatness_var,chroma_mean,chroma_var,bandwidth_mean,bandwidth_var,tempo_mean,tempo_var
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_2",0.09798195965052205,0.0010734830943491358,2339.947341060932,538280.3824715884,4776.586545868982,2947742.5233358047,0.015506807,0.00028517187,0.39141798,0.078919955,2418.3478139125345,273265.5860391945,92.28515625,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_3",0.11639163554959396,0.0036350283843447117,2485.6481263150945,632577.4573698713,5102.394900576421,2650681.250213055,0.027672218,0.0016571091,0.4147853,0.07951231,2449.2977147077613,202378.91826100685,92.28515625,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_4",0.12368639881815545,0.004635108954984973,2550.1409469903456,586884.0175604032,5242.335740374855,2017160.3563735909,0.03213497,0.0017590647,0.43757898,0.084331796,2432.568244311978,138249.67129763262,92.28515625,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_5",0.11023090831641531,0.0033321746728119943,2409.6303790662546,413143.8723380036,5074.629059191923,1395618.8046660102,0.025336333,0.0010826192,0.43418965,0.08620466,2379.549101457134,104219.49095612412,92.28515625,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_6",0.11393493510730858,0.0037929732633153876,2444.8451402967075,461627.53601822926,5131.684553318953,1454807.0015710078,0.029273858,0.0013860426,0.4390619,0.08278417,2395.635414303931,100041.8792108014,95.703125,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_7",0.11897578759425755,0.003368566529153665,2556.7142786035765,530492.7485152708,5298.054776999347,2113968.1836338285,0.03231687,0.0012558366,0.4304676,0.07721646,2507.8743992381746,165239.00645023864,92.28515625,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_8",0.11479480858468677,0.0024113293922012743,2592.180404166216,528621.7856141208,5395.366369543938,2433082.0046757623,0.031871565,0.0009492095,0.4235472,0.076008156,2594.9492248275196,192479.27021405366,92.28515625,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_9",0.11268590940400232,0.0022261700221736652,2481.361146753495,461654.325726908,5122.441763114487,2148792.0815051957,0.029293096,0.00075691286,0.4359523,0.07731163,2474.747594901953,179091.69213749637,92.28515625,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_10",0.11620357362964037,0.0032722199886814113,2449.2453245999286,505320.9211676764,5019.247259507323,2161359.143102545,0.029084874,0.0011029189,0.44647145,0.08093562,2397.3823543097196,168801.07386985532,129.19921875,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_11",0.11074411343532482,0.0033133599339364925,2403.8222946166998,467974.7942672664,4992.080950460412,1987069.3562476235,0.026286189,0.0010252299,0.45409647,0.08256591,2390.992181434449,157545.4665168162,123.046875,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_12",0.10933648129350348,0.0024184253087815052,2419.8136203769727,377478.53470357164,5075.7656725819315,1721889.6482487787,0.026022721,0.0007983684,0.44673726,0.08258588,2406.588459337114,147560.0336217461,123.046875,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_13",0.12231501957656613,0.003635637582825372,2662.5222070407103,585752.032999657,5596.621881117677,2151311.5131802624,0.0340044,0.0011778799,0.42924875,0.081702136,2580.857030172706,181568.48242236557,123.046875,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_14",0.12002032428219257,0.003537848786169918,2641.5531302753047,607389.5520191273,5527.975428463965,2376226.838642661,0.033859015,0.0010664138,0.42512932,0.07810915,2614.371876198349,182002.64077391537,123.046875,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_15",0.10793168140951276,0.0023565868559198943,2381.4452339591503,460752.26621761,4896.118305675392,1948084.6891166517,0.02777852,0.0007759157,0.43190497,0.0736813,2423.5032739351827,156163.90258061455,92.28515625,0.0
"B.o.B, Hayley Williams of Paramore -- Airplanes (feat. Hayley Williams of Paramore)_16",0.10299392310759861,0.0019567712447806293,2240.0610561955373,415743.2363437423,4564.664354789008,1703706.7899706687,0.022818115,0.0006357477,0.42351875,0.07564224,2282.33470856065,136645.28561259795,92.28515625,0.0
"B.o.B, Jessie J -- Price Tag_1",0.09605107571407538,0.006168642334760353,2577.4498373001343,1054529.7769712352,5598.4679528765455,3284980.343619601,0.026074555,0.0014341248,0.4050822,0.09324109,2708.0566536697365,200649.53800648887,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_2",0.12355384915168213,0.00907401411734129,2881.016931815532,1254988.774558,6082.742684844475,3763357.818843051,0.031131828,0.0016982754,0.41660663,0.09252258,2831.6895060249403,245422.5354884929,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_3",0.13599879005945475,0.0083998640669236,2963.271280867123,1122812.5920999227,6159.395392256381,3436687.2163511817,0.03275178,0.0017278814,0.41209587,0.09174469,2825.0204687217415,236970.57326899498,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_4",0.14339778041618328,0.008000949139174336,3040.043712774206,911873.6717916593,6292.341688116299,2534933.473297844,0.0367188,0.0016903961,0.40234002,0.090062425,2806.115305069176,160311.11627898028,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_5",0.1495704031322506,0.008067203958950105,3113.2180070331838,762085.1345839223,6504.288859710339,2002810.5978111723,0.042978194,0.0019386318,0.42023697,0.086800784,2860.2960992581006,111591.66851942718,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_6",0.13109558530307425,0.006499195672138609,2914.6716784196437,774116.967442208,6224.706946282265,2418495.2497433824,0.039396375,0.001938571,0.43505582,0.08327611,2837.2797252531022,134387.2028890915,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_7",0.11867783407047564,0.005333932162662135,2730.488299730642,794654.1051605232,5824.206854517111,2820608.6527812784,0.031133244,0.001530757,0.4277544,0.08278558,2737.7629109451054,175987.0832928671,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_8",0.12195022476798144,0.005471533207989862,2691.9398249747014,867983.1625074487,5617.830337559817,3081781.470112327,0.027805043,0.0014328774,0.41865703,0.085620664,2685.4563534818362,200993.80812846773,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_9",0.13696005836716937,0.00695975016856074,2861.0724349245625,935419.5439673382,5873.605821082874,3036108.798912529,0.03200977,0.0015898838,0.40693972,0.08821815,2723.8347641066985,190014.3951149928,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_10",0.1453826267038863,0.006696560084102655,3039.941951789495,732989.4509288471,6320.369824898492,2268523.0180002917,0.03895882,0.001624287,0.41059086,0.085499205,2815.2221620133137,141487.44560275954,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_11",0.14207115084831787,0.005893475975254276,3038.1615125440458,623887.5995201721,6422.227871003118,1943396.0067393635,0.043266978,0.0018759524,0.42939058,0.08057888,2861.9979181595295,110698.86484563546,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_12",0.135027892075116,0.0063582380277277875,2933.955130098447,876683.2041431487,6176.31969053618,2817931.2996054175,0.042438768,0.0021842457,0.43808255,0.08225421,2796.1927687049383,168837.2320722598,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_13",0.11850563279437355,0.005040947959432576,2728.2238542611535,1027738.152561385,5745.280920325188,3585919.851756666,0.032574385,0.0015166497,0.4295039,0.08538942,2705.1128282272953,254066.69793863627,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_14",0.11500666147041763,0.0059802207272904515,2638.2186200095653,1040939.0820651673,5604.965372815763,3670263.388119158,0.026671296,0.0010313367,0.42110726,0.086585,2697.2965610890164,271675.70967314433,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_15",0.12522941288428074,0.006949302689873498,2773.8394409030625,984841.109513535,5847.738498767401,3288779.565699337,0.031129556,0.0012008959,0.424217,0.08395549,2733.2235989915866,206708.09429518945,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_16",0.12396905814965198,0.0038499968534790137,2951.420277811949,690518.7756826275,6239.120702898419,2367292.5848252117,0.033843458,0.0010157125,0.4380472,0.079585634,2819.7201802976883,142325.58114914867,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_17",0.12574658316415313,0.0024180475285163878,3007.257110637923,476257.19759354414,6392.063900268271,1786096.6816348273,0.03693227,0.0009888277,0.4577177,0.07829243,2861.176091961687,113639.67334359633,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_18",0.1314728420461137,0.0021284346624502706,2988.5087702745514,388139.0155335524,6289.356516685398,1726335.275118846,0.040595822,0.0010615358,0.46837473,0.07530471,2819.0443737407936,110547.28559867307,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_19",0.12476095743909513,0.0018731600187307394,2871.3459625651562,442681.2294397014,6002.892471632105,2249970.027387411,0.03724684,0.0011430249,0.46011487,0.07716241,2733.8470302206797,158367.67218426822,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_20",0.10740374854988399,0.0013401228457938115,2295.050782786294,488473.01423195633,4635.34671933911,2691653.861324,0.018904524,0.00068220193,0.396581,0.08615346,2356.2033589004755,222197.38666784437,172.265625,0.0
"B.o.B, Jessie J -- Price Tag_21",0.10039617622534802,0.001010814235432985,1995.231968201873,215354.77309336988,3760.878843940328,714207.9950784823,0.0075057587,8.1780876e-05,0.3218296,0.08781049,2193.7971593416733,95153.62015970435,112.34714673913044,0.0
Bad Bad Boys_1,0.13257814803213444,0.0030117225138640946,2812.4731020291824,436600.7657989379,5923.535328991008,2017023.6453765107,0.03280985,0.0012605239,0.40501308,0.09005063,2663.854987460483,229686.7827474825,95.703125,0.0
Bad Bad Boys_2,0.10953757159947795,0.0028841720778857876,2628.159563651516,434472.585451881,5795.304399742605,1832387.843806277,0.022651292,0.0008311632,0.40171292,0.091178395,2718.3184669231346,160847.76230571096,95.703125,0.0
Bad Bad Boys_3,0.10308228955191415,0.0018961070266198046,2645.71631553724,400352.06674894516,5903.8322431028855,1817050.4903324204,0.01867917,0.0004036717,0.3863732,0.09264372,2773.5119966199463,170827.07761382233,95.703125,0.0
Bad Bad Boys_4,0.09984388594837587,0.001613768282382831,2703.335658158331,366269.4512412232,6101.253245767474,1671187.8935916268,0.018897785,0.0003432739,0.39001906,0.093476824,2837.0150058116014,151593.2737502894,95.703125,0.0
Bad Bad Boys_5,0.11771090124709976,0.0024230556368007045,2844.6414292740405,352074.10960938554,6270.458757794374,1501084.2166034954,0.030662015,0.0010338483,0.40923283,0.09083804,2836.8164812726804,128607.58252085451,95.703125,0.0
Bad Bad Boys_6,0.12833866553074247,0.0030960818903022947,2841.656178003199,412148.9703976114,6090.449173433874,1739324.623122899,0.03431015,0.0013227852,0.4034623,0.08751043,2756.2551706078175,140050.81353450584,99.38401442307692,0.0
Bad Bad Boys_7,0.10802514591792343,0.0027045543104577503,2622.5375492536914,398286.1775615113,5792.181835484339,1780929.2969927685,0.022170667,0.00076440925,0.39012817,0.09098822,2716.1409900907224,156767.36098566148,95.703125,0.0
Bad Bad Boys_8,0.11689747679814386,0.004114969669702459,2747.2179301072442,524173.3289309335,6040.850362755583,1763187.2421593368,0.023043364,0.0007556176,0.37934515,0.09388406,2777.683374061307,154752.53156785,95.703125,0.0
Bad Bad Boys_9,0.115225311774942,0.004362464698731828,2785.9534109978317,531652.6848686576,6155.948081315255,1507873.588561291,0.02289677,0.00072485546,0.37131998,0.094346926,2806.819030027395,128751.40925210064,95.703125,0.0
Bad Bad Boys_10,0.12091475130510441,0.0027448412320377714,2856.7206739894928,402497.824898523,6242.8552897513055,1445592.280322596,0.032380793,0.0010963074,0.3960952,0.08924239,2810.8474191094365,121918.92234063182,95.703125,0.0
Bad Bad Boys_11,0.12825822940835266,0.0029558553896978064,2843.3486925546927,413880.6510296837,6089.637306726726,1770884.1639548505,0.0345314,0.0012257915,0.4121763,0.086856924,2755.7782253389237,141925.7420988052,95.703125,0.0
Bad Bad Boys_12,0.10549933838457076,0.0026215551671653703,2584.6666149662624,389521.0318211235,5717.764884081352,1744419.0029535068,0.020127712,0.00061480526,0.39560696,0.09133731,2702.4029894191362,154677.40365274283,95.703125,0.0
Bad Bad Boys_13,0.11440452345562645,0.0029504534760689746,2677.7754218542964,412931.3119791165,5623.963053763051,1513334.5993163183,0.02148388,0.0007411381,0.35613135,0.094858885,2623.570091019709,138620.94113857576,95.703125,0.0
Bad Bad Boys_14,0.14176526700261022,0.0029675485108370658,2938.754870207449,389974.0814918373,5928.775286397912,1711337.787154669,0.034886952,0.0013268117,0.3679333,0.090878285,2639.4667472733154,158214.44343835322,95.703125,0.0
Bad Bad Boys_15,0.1332107154509861,0.003175363648987075,2835.2441070087216,416716.0435933718,5999.620024289443,1865333.2752736087,0.032970548,0.0011842947,0.40091568,0.085651666,2714.753801573267,170057.86539023346,95.703125,0.0
Bad Bad Boys_16,0.10718339889066125,0.002642520725309633,2583.648370803795,379685.49552803003,5653.24021624855,1729912.7915356804,0.01884849,0.00059625064,0.37832215,0.09217601,2667.0930360358147,176522.03189922846,95.703125,0.0
Bad Bad Boys_17,0.1498190753697796,0.004894923149171541,3011.2758938535526,540023.754912603,6189.646794790458,1958024.5764115136,0.043451384,0.002322126,0.3715812,0.091471754,2728.285797027573,180694.12246774667,95.703125,0.0
Bad Bad Boys_18,0.1748471713674594,0.003067045497915849,3237.133430978079,380440.03127195465,6525.921984891604,1666425.5942333008,0.05956539,0.002122268,0.40927333,0.0837126,2787.4477356337097,142188.09232802351,99.38401442307692,0.0
Bad Bad Boys_19,0.15102505075406034,0.0019882468722487176,3020.6237615958526,348855.7727778945,6308.254275576421,1736646.2744694292,0.048153084,0.0012863543,0.43600655,0.07830881,2778.9886256468867,142756.6995690525,99.38401442307692,0.0
Bad Romance_1,0.12368971186254396,0.0010987442059445596,2903.9676274009034,151548.27814900575,6379.6468862195925,667482.7888090449,0.029476823,0.000566031,0.28129742,0.09032085,2774.8404283154273,47235.85910567093,117.45383522727273,0.0
Bad Romance_2,0.11584387688515081,0.0014805713198826074,2779.9843190610095,207037.49251378342,6051.829298687645,958043.93037949,0.02342271,0.00043649774,0.34777725,0.091983855,2687.7451791511926,71099.82595819165,117.45383522727273,0.0
Bad Romance_3,0.09729485390081206,0.0021040461155165916,2642.079519474067,348766.56763574085,5769.462057941198,1431460.9751950821,0.019347098,0.0005065487,0.43950802,0.090513036,2662.6998260169617,90384.22393425653,117.45383522727273,0.0
Bad Romance_4,0.07104378897186775,0.0008807651115292544,2465.685449519137,296463.90660459857,5588.678077644649,1183690.859185405,0.01739907,0.00028726336,0.53313017,0.0726902,2716.563262825564,81366.72510978485,117.45383522727273,0.0
Bad Romance_5,0.07276920044228538,0.001325638320300071,2504.7642135335036,431136.0463091161,5646.0583184545385,1279058.8378349296,0.017955681,0.00033180724,0.5301357,0.073478036,2735.695557196106,78747.4167344494,117.45383522727273,0.0
Bad Romance_6,0.07487413446200696,0.0017499077466478575,2530.2976176824204,502410.87596137356,5731.029537050464,1532831.3239193405,0.01972395,0.0004903887,0.5078578,0.07761588,2760.6742684937135,86735.29556873435,117.45383522727273,0.0
Bad Romance_7,0.09286123749274942,0.002418409403064771,2623.508648389084,429695.8643104217,5899.560575197578,1720191.850032302,0.026842475,0.00062480726,0.47435486,0.07848561,2780.4736830537317,91347.39433318612,117.45383522727273,0.0
Bad Romance_8,0.11283658552059164,0.0016216457641898467,2770.4938369453894,248273.16974268167,6158.258778866371,1250854.6960157615,0.031273153,0.00047496625,0.4303224,0.077228695,2815.6122096471663,73497.10314221076,117.45383522727273,0.0
Bad Romance_9,0.10804157301334107,0.0008430064856217061,2772.8800041550876,87124.38094334434,6255.058270872607,379874.2869205439,0.029948598,0.00031723527,0.39951658,0.08024288,2842.7051926437503,26853.722572425315,117.45383522727273,0.0
Bad Romance_10,0.09924797890081206,0.0006317378172418897,2682.9246787314887,72388.42518162735,6102.33989812935,290035.6665748336,0.027505467,0.00026873182,0.41893187,0.08152213,2810.3257448859745,22110.830840567316,117.45383522727273,0.0
Bad Romance_11,0.08908017328886311,0.0008624899942524354,2583.061552721616,177149.77421191154,5888.631600293648,683919.0711957084,0.022778554,0.00028805705,0.4687944,0.07739319,2748.316678189156,46627.10246789682,117.45383522727273,0.0
Bad Romance_12,0.07702381815545244,0.0010308494289922939,2469.134552140546,242776.2743985187,5620.190996139067,891164.3661351434,0.01895066,0.00030732408,0.51516694,0.073987566,2687.5601612279056,56858.06203059691,117.45383522727273,0.0
Bad Romance_13,0.0728904210774362,0.001364884304792768,2434.1235369901297,412341.2066803522,5458.841855785963,1257929.185958903,0.01766685,0.00034581302,0.5339934,0.071535766,2661.2043996571674,79132.48496103189,117.45383522727273,0.0
Bad Romance_14,0.07786613163428074,0.0018846254934504695,2517.378558505896,509844.9302868081,5638.863930403495,1526620.7774952624,0.020392222,0.0004823533,0.5124968,0.07494001,2715.0165764378585,89363.61552920281,117.45383522727273,0.0
Bad Romance_15,0.08967381453016242,0.002217847507582831,2594.4121942207,457792.48107015673,5797.015564956134,1822043.8409642153,0.024736626,0.0005142239,0.4862287,0.075719364,2749.5004736563383,115105.43338717327,117.45383522727273,0.0
Bad Romance_16,0.10724117695040604,0.001826865199490607,2745.037154116094,356597.87285672623,6084.51630134317,1612866.0476983213,0.029646095,0.00047002922,0.44269714,0.07634997,2799.51869165245,111753.2521952994,117.45383522727273,0.0
Bad Romance_17,0.11081718568735499,0.0009203892417550111,2809.858662746692,128928.37196723692,6286.958387335049,477632.90200575854,0.03204243,0.0003920977,0.39625987,0.08004643,2849.645964395349,33971.39237344393,117.45383522727273,0.0
Bad Romance_18,0.09750670678654293,0.0007808266953281609,2649.533179529243,150173.37102990362,6012.4974792905305,653407.7129036334,0.027051957,0.0003369416,0.41620538,0.08095337,2785.2429613280715,46490.24678454133,117.45383522727273,0.0
Bad Romance_19,0.08559649615719257,0.00075731133024162,2472.9635732068164,182992.67450509206,5649.6929832511605,882113.3270843115,0.02125197,0.00025470482,0.4742501,0.073404394,2679.4929192244,61568.87547080155,117.45383522727273,0.0
Bad Romance_20,0.07766164261890951,0.0009627584941039573,2307.0017694402654,338010.4947191576,5148.14671208853,1925413.8939080006,0.018653838,0.00035511784,0.48819032,0.071032435,2551.9259456951645,124802.8121788706,117.45383522727273,0.0
Bad Romance_21,0.07015955807714618,0.0011840822052884652,2194.206040589239,460923.81652621756,4759.762169645446,2635288.229712431,0.01743337,0.0003826673,0.5094385,0.06957577,2456.6769206574572,188162.5967095956,117.45383522727273,0.0
Bad Romance_22,0.09776557515226218,0.001947989814437187,2435.1680118728846,369747.06330871186,5176.999205834904,1732885.1564744266,0.024007723,0.0004545367,0.4336655,0.08541763,2514.434530439803,115516.42888140502,117.45383522727273,0.0
Bad Romance_23,0.13137427947360789,0.0008619269852723955,2701.391545605783,147786.3184132384,5626.386163627465,676353.8887946306,0.033376038,0.0005122266,0.3469898,0.084589645,2606.464154423596,42082.77989158102,117.45383522727273,0.0
Bad Romance_24,0.14338135332076565,0.0010847816814540667,2780.459756284,146701.31292144442,5756.834408080771,790393.7156810404,0.038382802,0.00055560214,0.3596475,0.0826427,2626.929634834516,48467.77901335214,117.45383522727273,0.0
Bad Romance_25,0.14318875978828308,0.0011462014331922667,2938.5357756328567,131045.01209765818,6231.938805104408,668153.200726722,0.038232327,0.00057158055,0.3745997,0.08398526,2736.324379102288,46675.023784915466,117.45383522727273,0.0
Bad Romance_26,0.12800955717082366,0.0009915070678117091,2941.987141415885,109025.78366888849,6413.272356710412,414643.5137107723,0.035094146,0.00047071034,0.396636,0.08219687,2824.506997002302,29419.00221265217,117.45383522727273,0.0
Bad Romance_27,0.12098555775087007,0.00081990342645089,2826.330492386917,106444.62177917277,6245.24092884462,407590.67060842423,0.03438226,0.00040511292,0.39652303,0.08011236,2802.099804114568,28762.739392498675,117.45383522727273,0.0
Bad Romance_28,0.11823656830046404,0.0011712340337880092,2754.0420203520935,153922.8272116132,6008.800363208744,844271.6180146378,0.026647523,0.0006368649,0.37464172,0.08936731,2679.139422694598,81428.2240287849,117.45383522727273,0.0
Bag Raiders -- Shooting stars_1,0.24403565052979115,0.030015782401119427,3752.7162602380104,1886930.77923662,6864.885679802672,1501706.4765125092,0.035898384,0.0013221995,0.34537047,0.09617789,2668.7901939510953,141626.35190192956,63.02400914634146,0.0
Bag Raiders -- Shooting stars_2,0.11121200242894431,0.004605494144925321,2630.1829110859817,928024.7454353076,5763.404283280162,2972009.799886095,0.012878576,0.0002688939,0.3391604,0.101398274,2667.8078041003505,185352.36047100916,123.046875,0.0
Bag Raiders -- Shooting stars_3,0.09248341429814386,0.004487576973861744,2238.2549232036126,750753.599124242,4844.35868053038,2793860.551177599,0.01107702,0.00021575483,0.41430202,0.09908961,2446.60047633787,218770.09653822926,123.046875,0.0
Bag Raiders -- Shooting stars_4,0.0816302022911833,0.0031458176723596887,2083.7537379391906,463338.00255877845,4600.636295044229,2309180.7385294572,0.011933121,0.0005132009,0.4441982,0.0884612,2414.644212331119,204602.0722562982,123.046875,0.0
Bag Raiders -- Shooting stars_5,0.08782774887616009,0.0037599768014896,2148.6906254147093,612658.3431499162,4691.602837016024,2402969.7622339097,0.014425822,0.00064480834,0.43372285,0.08859397,2444.1893330865596,184647.55988803934,123.046875,0.0
Bag Raiders -- Shooting stars_6,0.09436233414298144,0.003655188974479197,2277.581390958399,684194.4906265336,4879.706107933947,2235750.2746749693,0.017500376,0.00064840575,0.44410738,0.08784889,2470.854022118236,165106.2209916987,123.046875,0.0
Bag Raiders -- Shooting stars_7,0.10306189729553364,0.0036527199654719294,2368.4258823389096,586718.9490906412,5047.200454747317,1946129.795742126,0.01992075,0.00069105905,0.44773805,0.087522246,2510.9015181800437,138146.53441218022,123.046875,0.0
Bag Raiders -- Shooting stars_8,0.10837747879205337,0.0034482377897097024,2522.3987602823245,587038.2990993289,5500.721687617822,1971866.2513770824,0.022688655,0.00068048906,0.44251394,0.08543147,2640.4670138849874,123023.46178203193,123.046875,0.0
Bag Raiders -- Shooting stars_9,0.12175366607453596,0.004813800691462848,2786.8488614616253,669642.9358417839,6104.950361849261,1546288.2861807086,0.02941597,0.00090799213,0.43268678,0.08199556,2781.1328567432147,77828.74589838489,123.046875,0.0
Bag Raiders -- Shooting stars_10,0.11177958689820186,0.004903039384222332,2378.1655882416617,836397.8016026254,5348.053275902697,2566455.824515346,0.019134747,0.0008229708,0.43837073,0.08551427,2592.5726493617017,141597.35707819025,123.046875,0.0
Bag Raiders -- Shooting stars_11,0.09043342608033643,0.0027790771641107164,1626.112140468452,472678.530579214,3463.3859019268416,2719879.2712001293,0.003147855,0.00014543402,0.36474892,0.1056791,1869.0271991211869,466742.28287696315,123.046875,0.0
Bag Raiders -- Shooting stars_12,0.06552201910527843,0.0016029213469139656,1074.7674647826623,282108.3451835096,2025.8572394775956,1443213.9061554435,0.0002891949,7.7798967e-07,0.31481904,0.10002325,1193.8875744927234,250214.66844256813,123.046875,0.0
Bag Raiders -- Shooting stars_13,0.07680403494779582,0.0020236872618415343,1496.2955347045738,656132.3795006098,3011.87560043866,3128247.5753440377,0.0060251206,9.537779e-05,0.3542745,0.0887879,1601.720441430294,484063.75368125236,123.046875,0.0
Bag Raiders -- Shooting stars_14,0.126925935324826,0.004921642458119739,2598.5840905504797,587714.6360320987,5418.3734229988395,1899633.4043405163,0.030508017,0.0016820899,0.38993478,0.08645402,2489.062873852555,200633.69984593036,123.046875,0.0
Bag Raiders -- Shooting stars_15,0.14011122842952436,0.007035877934412741,2949.6184593143325,654510.1157465727,6334.421364060688,1115807.2700468814,0.04670404,0.0022690224,0.42298174,0.085213974,2800.68318875407,54560.44902070128,123.046875,0.0
Bag Raiders -- Shooting stars_16,0.1384073421186195,0.005994737009028471,2933.4946852957964,601846.1682608009,6331.873351625943,1109914.5149898296,0.04521766,0.0020251677,0.4199357,0.08720463,2804.0165178867464,57083.58466649698,123.046875,0.0
Bag Raiders -- Shooting stars_17,0.13917941560324826,0.006163966257149746,2952.7916051626107,593098.6884293093,6354.917875851943,1008131.7695802372,0.046119705,0.0021252995,0.41370648,0.08508388,2805.746074317617,51086.68944118218,123.046875,0.0
Bag Raiders -- Shooting stars_18,0.13892847755945475,0.006202979579744948,2965.1913899448905,587447.9166380359,6386.2434404908645,950318.3539302709,0.04605668,0.0020386213,0.41473913,0.082964964,2814.271046705172,48758.05493805904,123.046875,0.0
Bag Raiders -- Shooting stars_19,0.1390106130365429,0.005741296717897007,2959.6454610151277,583882.5168169566,6376.588471804307,1024317.6977467721,0.04586215,0.0018778519,0.41536316,0.08171279,2814.2796998311737,54638.92930120602,123.046875,0.0
Bag Raiders -- Shooting stars_20,0.13878063370069604,0.0034645896041860013,3005.8082458800272,372725.9194839863,6509.896985118185,811522.0226248516,0.043351624,0.0013487795,0.3899137,0.08655244,2825.9898911452715,46262.17777037366,123.046875,0.0
Bag Raiders -- Shooting stars_21,0.14612184599767983,0.0013536739863779814,3103.962494899588,162934.98327607414,6650.225022884643,668996.5908546962,0.04025919,0.00082019035,0.36644503,0.08986773,2817.878503805862,60097.585567745926,123.046875,0.0
